Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60435000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
60435000;1;01/10/2007;;1;1;0,994;0,228;0,483;26;17;1;1;1;;0;0,246;0,521;0,618;0,521;0,475;0,43;0,386;0,344;0,304;0,265;0,246;0,246;0,265;0,344;0,304;0,265;0,228;0,284;0,521;0,521;0,668;0,642;0,668;0,593;0,593;0,994;0,994;0,881;0,693;0,521;0,386;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/09/2007;;1;1;0,408;0,246;0,33;1;26;1;1;1;;0;0,408;0,408;0,408;0,408;0,408;0,408;0,408;0,365;0,365;0,365;0,365;0,365;0,365;0,365;0,324;0,324;0,324;0,324;0,284;0,284;0,284;0,284;0,284;0,284;0,265;0,246;0,246;0,246;0,246;0,246;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/08/2007;;1;1;0,693;0,452;0,568;1;27;1;1;1;;0;0,693;0,642;0,642;0,642;0,642;0,642;0,642;0,642;0,618;0,593;0,593;0,642;0,618;0,618;0,593;0,593;0,568;0,544;0,544;0,544;0,544;0,544;0,498;0,498;0,498;0,498;0,452;0,452;0,452;0,452;0,452;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/07/2007;;1;1;1,082;0,746;0,908;1;27;1;1;1;;0;1,082;1,082;1,023;1,023;1,023;1,023;1,023;0,966;0,966;0,966;0,966;0,966;0,966;0,909;0,909;0,909;0,909;0,909;0,853;0,853;0,853;0,853;0,853;0,853;0,853;0,826;0,746;0,746;0,746;0,746;0,746;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/06/2007;;1;1;1,328;1,023;1,177;1;28;1;1;1;;0;1,328;1,328;1,328;1,328;1,265;1,265;1,265;1,265;1,234;1,203;1,203;1,203;1,203;1,203;1,142;1,142;1,142;1,142;1,142;1,112;1,112;1,082;1,142;1,112;1,082;1,082;1,053;1,023;1,082;1,082;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/05/2007;;1;1;2,045;1,328;1,539;1;29;1;1;1;;0;2,045;1,901;1,83;1,76;1,76;1,691;1,691;1,623;1,589;1,589;1,556;1,556;1,556;1,49;1,457;1,457;1,457;1,424;1,424;1,424;1,457;1,457;1,457;1,457;1,392;1,392;1,392;1,392;1,328;1,36;1,36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/04/2007;;1;1;3,268;1,865;2,183;9;27;1;1;1;;0;2,155;2,155;1,972;1,972;1,936;1,972;1,936;1,972;3,268;3,017;2,381;2,192;1,972;2,045;1,972;1,901;2,009;2,693;3,268;2,419;2,343;2,155;2,045;2,155;1,972;1,936;1,865;1,972;1,972;1,865;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/03/2007;;1;1;4,776;2,045;3,009;16;30;1;1;1;;0;4,347;3,496;3,402;3,262;3,122;3,029;2,843;2,75;2,843;2,611;2,75;2,704;2,704;3,215;4,442;4,776;4,299;3,967;3,262;2,75;2,614;2,693;2,653;2,574;2,458;2,343;2,229;2,192;2,118;2,045;2,773;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/02/2007;;1;1;7,392;2,657;4,206;19;22;1;1;1;;0;2,935;3,449;4,015;4,49;4,49;5,641;4,442;4,062;3,779;3,543;3,168;3,122;4,204;4,347;4,157;3,779;3,684;5,979;7,392;4,967;3,873;2,657;3,122;2,843;3,449;3,449;6,076;6,659;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60435000;1;01/01/2007;;1;1;4,967;2,152;3,365;2;6;1;1;1;;0;3,215;4,967;3,168;3,59;2,75;2,152;2,982;2,982;2,611;2,75;2,704;3,449;4,347;4,347;4,347;4,204;3,731;3,449;3,122;2,935;2,843;2,704;2,75;2,519;3,449;3,684;2,935;2,982;4,299;3,873;4,49;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/12/2006;;1;1;4,252;0,771;2,149;12;5;1;1;1;;0;1,296;1,474;1,296;1,743;0,771;1,252;1,075;1,563;1,743;1,834;1,879;4,252;4,204;3,075;2,889;2,889;2,473;2,061;2,796;2,335;2,704;2,565;2,473;2,106;2,198;1,563;2,061;2,015;1,924;2,015;2,106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60435000;1;01/11/2006;;1;1;3,59;1,031;1,892;8;22;1;1;1;;0;1,608;1,653;2,289;1,743;1,653;1,834;1,834;3,59;2,843;2,565;2,198;2,106;1,834;1,788;1,563;1,519;1,429;1,296;1,207;1,252;1,207;1,031;2,704;2,061;2,061;1,563;2,061;2,427;1,97;1,879;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/10/2006;;1;1;3,075;0,473;1,853;27;1;1;1;1;;0;0,473;0,473;0,473;0,685;0,988;0,901;0,901;0,901;1,207;2,982;2,843;2,657;1,879;3,029;2,198;1,788;2,473;2,289;2,243;2,427;2,519;2,243;2,335;2,152;1,97;2,106;3,075;1,97;2,015;1,698;1,563;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/09/2006;;1;1;0,814;0,148;0,556;3;22;1;1;1;;0;0,558;0,558;0,814;0,814;0,814;0,814;0,771;0,728;0,728;0,685;0,642;0,6;0,558;0,515;0,432;0,349;0,308;0,308;0,267;0,227;0,227;0,148;0,148;0,814;0,728;0,728;0,642;0,642;0,558;0,558;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/08/2006;;1;1;0,988;0,558;0,737;2;22;1;1;1;;0;0,944;0,988;0,944;0,901;0,901;0,901;0,901;0,901;0,901;0,857;0,814;0,814;0,814;0,728;0,728;0,728;0,728;0,642;0,642;0,642;0,6;0,558;0,6;0,642;0,642;0,6;0,558;0,558;0,558;0,558;0,558;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/07/2006;;1;1;1,34;0,901;1,137;1;28;1;1;1;;0;1,34;1,34;1,34;1,34;1,34;1,34;1,296;1,252;1,252;1,252;1,252;1,252;1,163;1,163;1,163;1,163;1,075;1,075;1,075;1,075;1,075;1,075;0,988;0,988;0,988;0,988;0,988;0,901;0,901;0,901;0,901;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/06/2006;;1;1;1,879;1,429;1,613;1;25;1;1;1;;0;1,879;1,879;1,788;1,788;1,788;1,788;1,698;1,698;1,698;1,698;1,698;1,653;1,608;1,608;1,608;1,608;1,608;1,608;1,519;1,519;1,519;1,519;1,519;1,519;1,429;1,429;1,429;1,429;1,429;1,429;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/05/2006;;1;1;2,75;1,436;2,21;9;2;1;1;1;;0;1,58;1,436;2,361;2,361;2,237;2,565;2,473;2,289;2,75;2,565;2,473;2,381;2,198;2,106;2,381;2,657;2,473;2,289;2,152;2,152;2,061;2,106;2,243;2,243;2,106;2,061;2,015;1,97;1,97;1,97;1,879;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/04/2006;;1;1;11,132;1,58;3,661;18;30;1;1;1;;0;5,169;4,442;3,419;3,053;2,83;2,528;2,076;5,545;5,063;3,466;3,053;2,874;2,7;2,528;2,361;2,197;2,874;11,132;7,31;5,329;4,646;4,241;3,847;3,466;3,098;2,743;2,402;2,076;1,765;1,58;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/03/2006;;1;1;5,276;1,162;3,05;17;8;1;1;1;;0;3,098;2,528;2,197;2,402;2,116;1,88;1,471;1,162;1,162;4,042;4,241;3,847;3,098;2,156;2,614;2,874;5,276;4,341;4,042;4,853;3,993;2,874;2,444;2,278;2,237;2,116;3,993;3,56;4,042;4,291;3,326;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/02/2006;;1;1;6,609;1,728;2,588;7;20;1;1;1;;0;2,197;2,116;1,803;2,237;2,319;1,958;6,609;5,437;2,874;2,402;2,197;2,036;1,88;1,803;1,765;1,765;1,842;2,076;1,88;1,728;3,053;3,28;2,874;2,656;2,444;2,278;3,053;3,896;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60435000;1;01/01/2006;;1;1;4,092;1,195;2,215;7;27;1;1;1;;0;2,278;2,361;2,874;2,963;3,098;3,655;4,092;4,092;3,513;2,874;2,486;2,278;2,116;1,958;1,919;1,842;1,728;1,653;1,616;1,616;1,543;1,543;1,471;1,436;1,331;1,229;1,195;1,262;1,765;2,571;2,319;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/12/2005;;1;1;4,801;1,616;2,649;13;4;1;1;1;;0;3,993;2,528;2,036;1,616;1,653;1,803;1,88;2,076;2,197;2,528;2,656;3,799;4,801;4,141;3,28;3,896;3,655;3,008;3,655;2,83;2,402;2,197;2,036;1,958;1,88;1,842;2,036;2,787;2,237;2,361;2,361;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/11/2005;;1;1;9,542;0,758;1,789;28;1;1;1;1;;0;0,758;0,758;0,758;0,758;1,262;1;0,787;0,758;0,758;0,758;1,331;1,401;1,401;1,543;1,507;1,436;1,401;1,366;1,58;1,507;1,195;1,096;1,803;1,958;1,803;2,83;4,646;9,542;1,543;4,442;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/10/2005;;1;1;1;0,438;0,625;29;23;1;1;1;;0;0,846;0,816;0,758;0,758;0,758;0,729;0,701;0,701;0,701;0,645;0,645;0,645;0,618;0,591;0,591;0,591;0,538;0,538;0,538;0,487;0,487;0,487;0,438;0,438;0,438;0,438;0,438;0,438;1;0,816;0,758;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/09/2005;;1;1;1;0,701;0,84;27;19;1;1;1;;0;0,876;0,876;0,876;0,816;0,816;0,846;0,876;0,876;0,846;0,816;0,816;0,816;0,816;0,816;0,816;0,758;0,758;0,758;0,701;0,701;0,701;0,758;0,758;0,937;0,907;0,937;1;1;1;0,937;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/08/2005;;1;1;1,616;0,846;1,176;20;28;1;1;1;;0;1,366;1,331;1,262;1,262;1,262;1,262;1,262;1,229;1,195;1,195;1,129;1,129;1,129;1,032;1,064;1,064;1,064;1,064;1,064;1,616;1,616;1,543;1,507;1,296;1,096;1,064;0,907;0,846;0,846;0,876;0,876;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/07/2005;;1;1;1,728;1,366;1,547;1;28;1;1;1;;0;1,728;1,728;1,653;1,653;1,653;1,653;1,653;1,616;1,69;1,69;1,58;1,616;1,616;1,58;1,58;1,58;1,58;1,58;1,507;1,507;1,471;1,436;1,436;1,436;1,436;1,401;1,436;1,366;1,366;1,366;1,366;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/06/2005;;1;1;2,278;1,728;1,951;1;26;1;1;1;;0;2,278;2,278;2,237;2,197;2,116;2,116;2,116;2,036;2,036;1,958;1,958;1,958;1,958;1,958;1,958;1,958;1,958;1,88;1,88;1,88;1,88;1,88;1,803;1,803;1,803;1,728;1,728;1,728;1,728;1,728;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/05/2005;;1;1;3,419;2,197;2,534;26;22;1;1;1;;0;3,053;3,098;3,008;2,83;2,787;2,743;2,571;2,528;2,444;2,444;2,444;2,444;2,444;2,444;2,444;2,361;2,278;2,278;2,278;2,278;2,278;2,197;2,197;2,197;2,361;3,419;3,008;2,528;2,444;2,361;2,361;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/04/2005;;1;1;5,063;2,874;3,406;2;11;1;1;1;;0;3,993;5,063;4,801;4,042;3,703;3,56;3,607;3,419;3,419;2,963;2,874;3,143;3,143;3,234;3,234;3,143;3,143;3,143;3,143;3,143;3,053;3,28;3,189;3,234;3,234;3,326;3,326;3,326;3,143;3,143;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/03/2005;;1;1;9,802;3,326;5,512;22;12;1;1;1;;0;4,391;8,715;8,715;6,21;5,986;6,551;6,666;6,551;5,491;5,491;5,383;3,326;4,958;4,493;4,391;4,241;4,191;4,442;4,646;3,751;4,341;9,802;5,063;4,595;4,853;5,063;5,116;7,31;6,154;5,491;4,493;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/02/2005;;1;1;10,795;2,743;4,329;2;1;1;1;1;;0;2,743;10,795;9,157;3,28;3,234;3,053;3,053;3,053;5,93;5,545;6,609;4,493;3,419;3,419;3,28;3,326;4,905;4,905;4,801;3,189;3,189;3,419;3,419;3,373;4,493;4,291;3,419;3,419;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60435000;1;01/01/2005;;1;1;9,607;2,361;3,808;14;24;1;1;1;;0;3,419;3,466;3,419;4,905;5,063;5,93;5,986;6,154;6,154;3,234;3,28;3,326;3,326;9,607;4,646;5,437;3,466;3,326;3,419;2,571;2,528;2,444;2,444;2,361;2,486;2,444;2,444;2,486;2,656;2,571;3,053;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/12/2004;;1;1;14,461;0,876;2,647;27;7;1;1;1;;0;1,096;1,296;1,366;1,096;1,032;0,969;0,876;0,937;0,907;1,096;1,543;1,919;1,765;1,958;1,765;1,366;1,331;1,958;2,361;2,486;6,724;3,098;2,919;2,361;2,919;6,266;14,461;4,493;3,419;3,28;3,008;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/11/2004;;1;1;2,197;0,673;1,184;18;13;1;1;1;;0;1,129;1,064;1;0,969;0,937;0,969;0,907;0,907;0,907;0,876;0,787;0,787;0,673;0,729;0,729;1,88;1,765;2,197;1,765;1,958;1,728;1,69;1,401;1,296;1,096;0,969;0,907;0,969;1,096;1,436;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/10/2004;;1;1;2,036;0,538;0,928;27;7;1;1;1;;0;0,591;0,591;0,591;0,591;0,591;0,591;0,538;0,538;0,538;0,538;0,618;0,701;0,758;1;1;0,937;0,729;0,701;0,816;0,876;1;1;1,096;1,366;1,129;1,401;2,036;2,036;1,471;1,229;1,162;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/09/2004;;1;1;1;0,645;0,807;1;28;1;1;1;;0;1;1;1;1;1;0,937;0,937;0,876;0,876;0,816;0,816;0,816;0,816;0,816;0,816;0,758;0,758;0,758;0,758;0,758;0,758;0,701;0,701;0,701;0,701;0,701;0,701;0,645;0,645;0,645;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/08/2004;;1;1;1,471;1,064;1,268;1;27;1;1;1;;0;1,471;1,471;1,471;1,401;1,401;1,401;1,401;1,401;1,401;1,331;1,331;1,331;1,331;1,262;1,262;1,262;1,262;1,262;1,262;1,195;1,195;1,195;1,195;1,195;1,195;1,096;1,064;1,064;1,064;1,064;1,064;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/07/2004;;1;1;1,842;1,471;1,671;1;29;1;1;1;;0;1,842;1,842;1,842;1,842;1,765;1,765;1,765;1,765;1,765;1,765;1,765;1,765;1,728;1,69;1,69;1,69;1,69;1,616;1,616;1,616;1,616;1,616;1,616;1,543;1,543;1,543;1,543;1,543;1,471;1,471;1,471;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/06/2004;;1;1;2,402;1,842;2,097;4;29;1;1;1;;0;2,361;2,361;2,319;2,402;2,361;2,278;2,278;2,278;2,197;2,156;2,156;2,116;2,116;2,076;2,076;2,076;2,036;1,997;1,997;1,997;1,997;1,997;1,997;1,919;1,919;1,919;1,919;1,919;1,842;1,842;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/05/2004;;1;1;3,326;2,402;2,792;1;31;1;1;1;;0;3,326;3,326;3,189;3,143;3,053;2,963;2,919;2,874;2,83;2,874;2,874;2,787;2,83;2,787;2,787;2,7;2,7;2,787;2,787;2,743;2,787;2,7;2,7;2,614;2,614;2,528;2,486;2,528;2,486;2,444;2,402;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/04/2004;;1;1;10,727;3,28;5,268;1;27;1;1;1;;0;10,727;5,93;5,6;9,933;6,956;6,098;6,724;5,6;6,437;4,801;8,527;5,329;5,6;4,646;6,154;4,853;4,749;4,646;4,698;4,698;3,993;3,466;3,466;3,466;3,419;3,373;3,28;3,419;3,993;3,466;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/03/2004;;1;1;15,054;3,419;5,286;5;2;1;1;1;;0;3,466;3,419;3,419;3,419;15,054;6,609;3,466;3,466;3,466;3,466;4,141;5,329;3,993;5,329;5,329;5,329;6,437;6,551;5,764;5,491;6,154;5,329;3,466;3,466;4,801;4,801;5,875;5,063;7,31;8,217;6,437;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/02/2004;;1;1;37,463;3,098;7,209;23;17;1;1;1;;0;5,764;6,666;7,489;4,493;3,466;3,466;3,466;3,466;3,466;3,466;10,195;10,46;5,329;5,875;5,329;5,329;3,098;4,241;3,419;3,993;3,993;3,466;37,463;19,333;19,333;5,6;6,724;5,6;5,063;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
60435000;1;01/01/2004;;1;1;18,77;1,162;4,339;28;2;1;1;1;;0;1,229;1,162;1,507;1,436;1,653;1,728;1,728;1,728;1,58;1,653;1,728;2,237;3,053;3,326;3,419;4,543;5,986;5,764;6,042;3,419;5,116;4,698;5,116;5,222;6,437;6,38;12,025;18,77;6,21;5,01;4,595;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/12/2003;;1;1;2,402;0,322;0,999;3;20;1;1;1;;0;1,096;1,229;2,402;1,296;1,229;1,728;1,803;1,436;1,436;1,096;1,032;0,846;0,787;0,618;0,512;0,462;0,462;0,414;0,414;0,322;0,322;0,367;0,367;0,729;0,969;0,969;1,032;1,162;1,366;1,58;1,507;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/11/2003;;1;1;2,402;0,564;1,043;20;18;1;1;1;;0;0,907;0,907;0,969;0,969;0,618;0,618;0,673;1,229;0,787;0,787;0,787;0,787;0,645;0,729;0,729;1,728;0,969;0,564;1,507;2,402;2,036;1,88;1,803;1,229;1,032;0,729;1,195;0,673;0,673;0,729;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/10/2003;;1;1;0,729;0,128;0,414;28;22;1;1;1;;0;0,564;0,564;0,414;0,367;0,279;0,279;0,279;0,367;0,367;0,367;0,322;0,414;0,512;0,512;0,414;0,414;0,279;0,279;0,199;0,162;0,162;0,128;0,564;0,618;0,414;0,414;0,618;0,729;0,618;0,618;0,618;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/09/2003;;1;1;0,729;0,238;0,484;1;27;1;1;1;;0;0,729;0,729;0,673;0,618;0,618;0,512;0,512;0,462;0,414;0,414;0,414;0,414;0,414;0,414;0,438;0,564;0,512;0,512;0,512;0,512;0,512;0,512;0,512;0,462;0,462;0,462;0,238;0,238;0,367;0,367;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/08/2003;;1;1;0,729;0,512;0,59;30;13;1;1;1;;0;0,673;0,673;0,673;0,673;0,673;0,618;0,618;0,564;0,564;0,564;0,564;0,564;0,512;0,512;0,564;0,564;0,564;0,564;0,512;0,512;0,512;0,512;0,512;0,512;0,512;0,618;0,618;0,618;0,673;0,729;0,729;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/07/2003;;1;1;1,032;0,729;0,868;1;26;1;1;1;;0;1,032;1,032;1,032;1;0,969;0,969;0,969;0,969;0,907;0,907;0,907;0,907;0,907;0,907;0,907;0,907;0,846;0,846;0,846;0,846;0,787;0,787;0,787;0,787;0,787;0,729;0,729;0,729;0,729;0,729;0,729;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/06/2003;;1;1;1,69;1,064;1,287;1;28;1;1;1;;0;1,69;1,653;1,616;1,58;1,507;1,436;1,436;1,436;1,401;1,366;1,366;1,331;1,296;1,229;1,229;1,229;1,229;1,162;1,162;1,162;1,162;1,162;1,162;1,129;1,096;1,096;1,096;1,064;1,064;1,064;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/05/2003;;1;1;2,036;1,58;1,811;1;26;1;1;1;;0;2,036;2,036;2,036;2,036;2,036;1,958;1,997;1,997;1,958;1,958;1,919;1,88;1,842;1,842;1,803;1,803;1,803;1,728;1,69;1,653;1,653;1,653;1,653;1,653;1,653;1,58;1,616;1,653;1,69;1,653;1,653;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/04/2003;;1;1;5,709;2,076;2,954;6;29;1;1;1;;0;3,28;3,513;4,141;3,326;3,944;5,709;3,944;3,326;3,28;3,466;3,234;3,053;2,963;2,83;2,874;2,787;2,743;2,614;2,486;2,528;2,444;2,444;2,361;2,361;2,278;2,197;2,197;2,116;2,076;2,116;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/03/2003;;1;1;5,329;2,076;2,943;30;8;1;1;1;;0;2,156;2,116;2,197;2,402;2,444;2,197;2,156;2,076;2,116;2,076;2,319;2,319;2,319;2,444;2,444;2,919;2,444;3,053;3,326;3,234;3,56;4,291;3,189;3,28;3,419;4,241;4,493;3,466;2,919;5,329;4,291;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/02/2003;;1;1;5,875;1,842;2,807;16;11;1;1;1;;0;2,787;2,402;2,076;2,116;2,036;1,997;1,919;1,958;1,958;1,919;1,842;2,444;2,571;2,83;4,698;5,875;3,944;3,513;3,751;3,751;2,963;2,963;3,28;3,098;2,7;2,486;2,402;2,319;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60435000;1;01/01/2003;;1;1;5,545;1,58;2,785;22;14;1;1;1;;0;2,237;2,116;1,919;2,614;2,743;2,874;2,036;1,919;1,88;1,728;1,653;1,765;1,69;1,58;3,655;3,513;3,28;4,042;3,28;2,614;5,222;5,545;3,799;2,963;2,614;2,402;2,83;2,743;3,008;2,963;3,098;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
